timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-02-17 13:00:00,96457.75000000,96482.35000000,96253.90000000,96411.95,372.70067000,1739800799999,35914469.62647840,71684,193.74377000,18670563.08968690,0
2025-02-17 14:00:00,96411.96000000,97046.59000000,96400.00000000,96799.99,1627.34188000,1739804399999,157501601.54020750,209798,1076.09980000,104170110.53075920,0
2025-02-17 15:00:00,96800.00000000,96898.90000000,95564.00000000,95659.46,1708.38819000,1739807999999,164204933.93350440,255055,648.55320000,62346966.20568900,0
2025-02-17 16:00:00,95659.45000000,95945.49000000,95303.21000000,95334.75,1651.99450000,1739811599999,157879827.27932000,260200,692.07737000,66149751.52380250,0
2025-02-17 17:00:00,95334.75000000,95725.00000000,95288.00000000,95479.78,718.30989000,1739815199999,68602389.07112450,149141,383.98583000,36673969.24837340,0
2025-02-17 18:00:00,95479.78000000,95770.86000000,95249.74000000,95340.83,628.41742000,1739818799999,59970956.41814840,163121,287.25376000,27412918.27057710,0
2025-02-17 19:00:00,95340.83000000,95596.24000000,95205.00000000,95531.36,483.41093000,1739822399999,46102995.58679970,136126,242.93904000,23167996.96690730,0
2025-02-17 20:00:00,95531.36000000,96267.45000000,95488.90000000,95971.36,569.50858000,1739825999999,54624214.52450730,122743,318.24637000,30521747.77114610,0
2025-02-17 21:00:00,95971.35000000,96413.43000000,95917.51000000,96409.33,465.72247000,1739829599999,44775372.78692740,98770,203.03781000,19522989.95268620,0
2025-02-17 22:00:00,96409.33000000,96413.43000000,95829.63000000,95875.48,351.44277000,1739833199999,33769787.22990830,74911,140.20738000,13473184.84388730,0
2025-02-17 23:00:00,95875.48000000,96009.11000000,95673.02000000,95780.0,313.50056000,1739836799999,30041520.74028310,66570,122.97312000,11784124.86183310,0
2025-02-18 00:00:00,95780.01000000,96058.62000000,95538.01000000,95637.93,519.60690000,1739840399999,49755255.30476600,95160,250.08767000,23956566.95468380,0
2025-02-18 01:00:00,95637.93000000,96300.00000000,95606.46000000,96266.24,463.75520000,1739843999999,44534317.31234870,100998,296.99919000,28519884.66286680,0
2025-02-18 02:00:00,96266.24000000,96322.97000000,96015.00000000,96064.47,338.79648000,1739847599999,32583208.76793470,70488,159.17030000,15308814.20533000,0
2025-02-18 03:00:00,96064.47000000,96290.00000000,96000.00000000,96200.0,280.18512000,1739851199999,26953943.18108330,60630,125.52210000,12075153.74170700,0
2025-02-18 04:00:00,96200.00000000,96300.73000000,95968.10000000,96070.81,359.46021000,1739854799999,34575729.39498390,69088,139.97447000,13465647.11765260,0
2025-02-18 05:00:00,96070.81000000,96110.63000000,95539.14000000,95609.49,605.16098000,1739858399999,57962051.87080840,131850,239.44036000,22934841.46098130,0
2025-02-18 06:00:00,95609.50000000,95641.79000000,95254.12000000,95382.75,1410.87424000,1739861999999,134601240.89233320,219640,622.05262000,59345637.15282040,0
2025-02-18 07:00:00,95382.74000000,95713.19000000,95298.06000000,95456.93,800.99003000,1739865599999,76481761.12110480,136145,339.76662000,32448218.42329730,0
2025-02-18 08:00:00,95456.92000000,95582.11000000,95050.00000000,95238.89,971.76662000,1739869199999,92593920.35118630,135621,445.98545000,42493433.91152610,0
2025-02-18 09:00:00,95238.89000000,95780.50000000,95149.04000000,95775.95,719.87581000,1739872799999,68761078.47229210,154834,395.16437000,37743003.36006070,0
2025-02-18 10:00:00,95775.94000000,95872.17000000,95634.05000000,95742.5,370.88341000,1739876399999,35514165.13404090,88735,157.93554000,15123235.88940890,0
2025-02-18 11:00:00,95742.50000000,95782.10000000,95566.84000000,95640.34,420.65539000,1739879999999,40240331.57572740,69775,165.37382000,15818908.34634370,0
2025-02-18 12:00:00,95640.35000000,96281.05000000,95600.17000000,96194.0,733.80088000,1739883599999,70443134.73596790,125776,424.53709000,40758555.29348330,0
2025-02-18 13:00:00,96194.00000000,96482.91000000,96107.77000000,96230.0,963.65132000,1739887199999,92789383.90543460,150574,555.27622000,53473364.35968940,0
2025-02-18 14:00:00,96230.00000000,96753.91000000,95375.12000000,95536.83,1540.36172000,1739890799999,147982802.13270170,342435,686.54305000,65997655.54900180,0
2025-02-18 15:00:00,95536.83000000,95730.77000000,95200.00000000,95546.48,1236.23066000,1739894399999,118035411.19193210,373317,588.15639000,56167619.72883200,0
2025-02-18 16:00:00,95546.49000000,95633.15000000,94617.45000000,94639.98,2070.63374000,1739897999999,196699494.44467960,330695,747.81784000,71042928.55383410,0
2025-02-18 17:00:00,94639.98000000,94878.74000000,94102.15000000,94102.16,1522.90388000,1739901599999,143842014.60407800,281028,669.59984000,63273963.06064120,0
2025-02-18 18:00:00,94102.16000000,94350.87000000,93600.00000000,93924.03,1837.49675000,1739905199999,172613044.98271490,334488,853.64712000,80191671.26269620,0
2025-02-18 19:00:00,93924.03000000,94403.88000000,93388.09000000,94104.14,1415.12054000,1739908799999,132690924.29523550,257052,711.98111000,66775290.72678780,0
2025-02-18 20:00:00,94104.15000000,94458.40000000,93730.72000000,94196.02,1086.13890000,1739912399999,102242322.05616840,217635,577.63764000,54375999.49150730,0
2025-02-18 21:00:00,94196.77000000,95351.40000000,94118.80000000,95065.46,1602.56826000,1739915999999,152160128.21346600,269230,889.27355000,84432809.70714510,0
2025-02-18 22:00:00,95065.46000000,95534.25000000,94855.67000000,95304.43,1040.64682000,1739919599999,99033328.64771150,120333,627.34896000,59705712.54379210,0
2025-02-18 23:00:00,95304.42000000,95685.00000000,95257.15000000,95671.74,1056.63085000,1739923199999,100905810.30330530,98721,763.18235000,72890318.01790080,0
2025-02-19 00:00:00,95671.74000000,95849.06000000,95279.94000000,95330.15,904.11812000,1739926799999,86440360.18069880,126145,483.90205000,46276784.61535130,0
2025-02-19 01:00:00,95330.15000000,95480.00000000,95055.00000000,95479.99,488.98003000,1739930399999,46577226.67744930,123254,252.97053000,24100965.24120330,0
2025-02-19 02:00:00,95480.00000000,95961.54000000,95458.03000000,95831.76,399.44242000,1739933999999,38214856.03125560,120483,179.37262000,17163449.07961410,0
2025-02-19 03:00:00,95831.76000000,95837.82000000,95565.57000000,95710.26,366.08760000,1739937599999,35041196.35335250,62400,124.93885000,11959127.19052480,0
2025-02-19 04:00:00,95710.25000000,95768.95000000,95213.85000000,95213.85,432.62013000,1739941199999,41315331.36114390,71781,109.87048000,10496256.95123660,0
2025-02-19 05:00:00,95213.84000000,95340.05000000,95029.99000000,95289.33,2130.11933000,1739944799999,202722288.23240630,155579,547.21198000,52074488.77849260,0
2025-02-19 06:00:00,95289.34000000,95652.00000000,95249.65000000,95616.31,436.36604000,1739948399999,41637852.59553550,62437,236.13412000,22533038.14290220,0
2025-02-19 07:00:00,95616.31000000,95846.15000000,95588.00000000,95687.71,442.08407000,1739951999999,42314285.20275860,66842,224.43021000,21481590.79022070,0
2025-02-19 08:00:00,95687.71000000,95866.00000000,95616.60000000,95629.99,345.76152000,1739955599999,33112281.66857640,56156,166.96642000,15988842.16155250,0
2025-02-19 09:00:00,95629.99000000,96024.25000000,95629.70000000,95937.4,642.82945000,1739959199999,61599314.30517120,73946,194.54960000,18647286.63112310,0
2025-02-19 10:00:00,95937.40000000,96468.99000000,95937.39000000,96330.32,966.08574000,1739962799999,93039615.59818410,127796,462.54410000,44544558.77453790,0
2025-02-19 11:00:00,96330.31000000,96423.08000000,96205.40000000,96422.6,457.23042000,1739966399999,44036566.88405950,57295,199.22945000,19191357.20807890,0
2025-02-19 12:00:00,96422.60000000,96495.00000000,96138.40000000,96166.44,530.93187000,1739969999999,51151790.53800830,64820,177.74998000,17130472.72623690,0
2025-02-19 13:00:00,96166.45000000,96481.60000000,96166.44000000,96277.54,657.87540000,1739973599999,63346581.91016810,80124,251.81807000,24245439.22652830,0
2025-02-19 14:00:00,96277.54000000,96700.00000000,95692.00000000,95766.33,1149.73460000,1739977199999,110653731.22590530,266496,485.66415000,46758975.05333770,0
2025-02-19 15:00:00,95766.33000000,96405.45000000,95536.36000000,95943.74,1211.59966000,1739980799999,116314785.96534900,327146,525.18521000,50432525.97965710,0
2025-02-19 16:00:00,95943.74000000,96375.39000000,95930.54000000,96300.0,731.71551000,1739984399999,70390701.52206690,165795,430.62669000,41426985.94341940,0
2025-02-19 17:00:00,96300.00000000,96480.00000000,96122.00000000,96389.57,505.12119000,1739987999999,48674682.22144810,97613,267.23525000,25752769.88394410,0
2025-02-19 18:00:00,96389.57000000,96414.72000000,95640.03000000,95670.54,605.05322000,1739991599999,58062035.68154660,124941,273.01437000,26202078.79529730,0
2025-02-19 19:00:00,95670.53000000,96242.80000000,95407.41000000,96206.54,921.93012000,1739995199999,88392631.29320290,191335,419.31353000,40219805.47501380,0
2025-02-19 20:00:00,96206.54000000,96479.99000000,96101.89000000,96180.72,801.25950000,1739998799999,77182233.21680680,156190,444.83820000,42846942.00272410,0
2025-02-19 21:00:00,96180.72000000,96490.37000000,96058.38000000,96315.64,436.68390000,1740002399999,42062160.18907120,65281,237.89564000,22912226.89650680,0
2025-02-19 22:00:00,96315.65000000,96621.86000000,96305.35000000,96539.85,330.61374000,1740005999999,31897445.08776020,56979,186.10209000,17954290.81717360,0
2025-02-19 23:00:00,96539.84000000,96899.99000000,96522.55000000,96644.37,544.26596000,1740009599999,52637618.16132540,83391,292.05448000,28246661.61124880,0
2025-02-20 00:00:00,96644.37000000,96853.99000000,96415.09000000,96853.98,361.82303000,1740013199999,34950761.24705380,69310,178.63929000,17259418.56053890,0
2025-02-20 01:00:00,96853.98000000,97000.00000000,96627.09000000,96767.67,564.83079000,1740016799999,54656699.17226040,97817,235.60202000,22804439.39009610,0
2025-02-20 02:00:00,96767.67000000,97275.54000000,96739.48000000,97134.52,975.14038000,1740020399999,94534791.47183230,90684,590.45482000,57250262.02768230,0
2025-02-20 03:00:00,97134.52000000,97362.83000000,96979.29000000,97055.25,821.46063000,1740023999999,79792879.42630300,83618,281.30895000,27329587.53328370,0
2025-02-20 04:00:00,97055.24000000,97339.11000000,97034.59000000,97224.46,848.42996000,1740027599999,82456233.37430890,74667,390.67001000,37962333.70088480,0
2025-02-20 05:00:00,97224.46000000,97224.46000000,96891.47000000,96909.99,667.47648000,1740031199999,64809472.81595190,57683,232.90168000,22613443.86982850,0
2025-02-20 06:00:00,96909.99000000,96999.30000000,96781.57000000,96907.99,494.40390000,1740034799999,47908557.91672150,50460,212.79190000,20623292.62916360,0
2025-02-20 07:00:00,96908.00000000,97088.87000000,96804.00000000,96867.92,330.86128000,1740038399999,32076818.76959170,45084,168.43998000,16330831.55631190,0
2025-02-20 08:00:00,96867.92000000,97197.74000000,96801.61000000,97150.01,395.65532000,1740041999999,38373930.44279230,45824,217.91529000,21135768.60877280,0
2025-02-20 09:00:00,97150.01000000,97284.00000000,97150.00000000,97184.63,437.65289000,1740045599999,42543477.07428120,50274,229.47800000,22306720.18256690,0
2025-02-20 10:00:00,97184.63000000,97374.00000000,97095.75000000,97373.98,380.16934000,1740049199999,36959011.57329720,50560,193.15253000,18780302.64166710,0
2025-02-20 11:00:00,97373.98000000,97384.03000000,97156.19000000,97207.92,376.29918000,1740052799999,36602660.29616510,52792,184.62544000,17957662.62371530,0
2025-02-20 12:00:00,97207.93000000,97549.88000000,97207.92000000,97428.36,625.06274000,1740056399999,60906913.38246410,81012,368.78900000,35935664.67267460,0
2025-02-20 13:00:00,97428.37000000,97566.26000000,97268.51000000,97562.19,579.18384000,1740059999999,56430074.94812870,91576,279.84962000,27271290.91947610,0
2025-02-20 14:00:00,97562.20000000,98062.15000000,96877.51000000,96966.91,1978.87773000,1740063599999,193248963.29519350,275049,1073.50167000,104880545.09458250,0
2025-02-20 15:00:00,96966.92000000,97326.07000000,96799.42000000,96903.77,1218.04897000,1740067199999,118214168.79021110,245145,519.95582000,50458274.17185510,0
2025-02-20 16:00:00,96903.76000000,97968.00000000,96888.00000000,97550.73,1157.08865000,1740070799999,112873209.14758320,212476,628.07379000,61241696.21188960,0
2025-02-20 17:00:00,97550.73000000,97999.99000000,97541.40000000,97954.95,675.22698000,1740074399999,66071424.73865680,104918,319.27219000,31240048.75096990,0
2025-02-20 18:00:00,97954.95000000,98436.00000000,97943.34000000,98295.08,1292.67668000,1740077999999,126982657.73052020,144385,676.69332000,66464998.24026750,0
2025-02-20 19:00:00,98295.09000000,98518.00000000,98241.99000000,98422.8,694.65442000,1740081599999,68356069.06899050,99603,315.10140000,31011362.22529150,0
2025-02-20 20:00:00,98422.80000000,98711.36000000,98313.73000000,98453.61,835.26935000,1740085199999,82296674.10926830,124211,460.49085000,45373176.88446320,0
2025-02-20 21:00:00,98453.61000000,98498.43000000,98000.00000000,98089.46,623.55744000,1740088799999,61235807.14535170,84965,206.77822000,20311721.87663330,0
2025-02-20 22:00:00,98089.45000000,98371.66000000,98062.08000000,98134.95,336.52181000,1740092399999,33040934.27679550,67661,193.31396000,18978902.87804760,0
2025-02-20 23:00:00,98134.95000000,98510.89000000,98115.00000000,98305.0,387.01998000,1740095999999,38064634.51782770,87199,198.62884000,19534868.92316420,0
2025-02-21 00:00:00,98305.01000000,98505.00000000,98084.06000000,98236.32,519.87416000,1740099599999,51115778.06053700,84618,243.03647000,23899981.86142360,0
2025-02-21 01:00:00,98236.32000000,98350.00000000,98113.20000000,98312.0,439.00436000,1740103199999,43126969.29599640,70537,195.70472000,19225565.91253410,0
2025-02-21 02:00:00,98312.00000000,98373.72000000,98111.11000000,98111.12,663.00593000,1740106799999,65157618.77509870,84057,238.90186000,23478236.71481360,0
2025-02-21 03:00:00,98111.13000000,98298.26000000,98085.15000000,98141.99,681.75535000,1740110399999,66915219.86224700,59185,232.67047000,22835715.97266540,0
2025-02-21 04:00:00,98141.99000000,98271.15000000,98117.73000000,98204.01,473.82511000,1740113999999,46532677.56703760,50780,174.84564000,17171236.99944560,0
2025-02-21 05:00:00,98204.02000000,98389.31000000,98156.94000000,98333.58,529.58796000,1740117599999,52050905.10178910,56717,262.21616000,25772905.16259520,0
2025-02-21 06:00:00,98333.59000000,98421.35000000,98292.63000000,98409.99,351.55104000,1740121199999,34585509.30015400,46341,191.60105000,18849520.01540310,0
2025-02-21 07:00:00,98410.00000000,98610.17000000,98172.00000000,98179.76,701.51737000,1740124799999,69042913.37760840,59127,353.41065000,34805830.28751100,0
2025-02-21 08:00:00,98179.77000000,98261.91000000,98150.00000000,98213.41,369.05095000,1740128399999,36238899.25807040,53892,143.70020000,14111427.76941930,0
2025-02-21 09:00:00,98213.41000000,98896.81000000,98111.11000000,98337.7,1333.69974000,1740131999999,131337034.38903710,178147,703.16027000,69243488.14347380,0
2025-02-21 10:00:00,98337.70000000,98679.83000000,98240.63000000,98612.0,708.61090000,1740135599999,69776740.51602790,82452,431.37118000,42474626.47375650,0
2025-02-21 11:00:00,98612.00000000,98833.11000000,98490.57000000,98629.3,1059.33669000,1740139199999,104521717.22816250,112962,642.09511000,63354353.70910820,0
2025-02-21 12:00:00,98629.31000000,98957.93000000,98531.29000000,98904.0,884.67204000,1740142799999,87383682.58635730,119029,453.14051000,44774780.72370090,0
2025-02-21 13:00:00,98903.99000000,99475.00000000,98800.00000000,99334.93,1714.51363000,1740146399999,170150394.71730190,254504,1009.87000000,100205054.84717220,0
2025-02-21 14:00:00,99334.92000000,99380.17000000,98345.69000000,98777.77,1637.06895000,1740149999999,161782187.21222710,341037,755.71440000,74672589.32525980,0
2025-02-21 15:00:00,98777.78000000,99333.34000000,97177.31000000,98104.04,4683.56662000,1740153599999,459112770.20752970,652972,2030.61656000,199080601.52432380,0
2025-02-21 16:00:00,98104.04000000,98757.00000000,97709.92000000,98215.81,2505.67226000,1740157199999,246327991.19325230,373642,1281.40469000,125977445.85418450,0
2025-02-21 17:00:00,98215.81000000,98430.58000000,96832.01000000,96971.9,2514.76545000,1740160799999,245194482.90853010,324026,1051.37507000,102461521.28913450,0
2025-02-21 18:00:00,96971.91000000,97223.40000000,96515.49000000,96543.52,1909.78074000,1740164399999,185021743.27361120,333376,799.57626000,77466315.30408030,0
2025-02-21 19:00:00,96543.52000000,96829.00000000,95247.15000000,95285.11,2511.89738000,1740167999999,240946856.23331760,407479,1037.87071000,99573563.75676160,0
2025-02-21 20:00:00,95285.11000000,95671.90000000,94871.95000000,95066.25,3052.23437000,1740171599999,290758727.77694150,333199,1377.78433000,131288595.20531890,0
2025-02-21 21:00:00,95066.24000000,95480.00000000,95006.13000000,95395.03,1568.74037000,1740175199999,149417955.23502780,219159,892.67897000,85032967.73066450,0
2025-02-21 22:00:00,95395.03000000,95930.60000000,95245.49000000,95823.53,839.00621000,1740178799999,80221783.12578970,133272,495.68800000,47399352.55277600,0
2025-02-21 23:00:00,95823.53000000,96202.68000000,95666.88000000,96181.98,596.54382000,1740182399999,57255360.37181190,98015,315.14856000,30247969.71277630,0
2025-02-22 00:00:00,96181.99000000,96214.59000000,95770.49000000,96185.9,768.47820000,1740185999999,73772255.09646780,98202,372.43517000,35762652.69881050,0
2025-02-22 01:00:00,96185.91000000,96451.15000000,96123.72000000,96233.2,648.88943000,1740189599999,62469695.69093930,71914,311.87433000,30028561.56502100,0
2025-02-22 02:00:00,96233.20000000,96455.97000000,96107.00000000,96343.22,535.98292000,1740193199999,51614035.81042550,63667,240.67940000,23178732.54486190,0
2025-02-22 03:00:00,96343.22000000,96358.00000000,96156.53000000,96299.07,294.62585000,1740196799999,28361691.20155930,54671,129.30406000,12447345.82979470,0
2025-02-22 04:00:00,96299.08000000,96470.59000000,96273.85000000,96387.36,379.90865000,1740200399999,36620576.26303620,68548,154.71766000,14912463.10827970,0
2025-02-22 05:00:00,96387.36000000,96530.00000000,96312.00000000,96509.83,276.29303000,1740203999999,26648935.07567340,44133,129.69089000,12509913.97057100,0
2025-02-22 06:00:00,96509.83000000,96578.99000000,96327.12000000,96395.18,421.81388000,1740207599999,40677596.04477880,51518,236.87538000,22840986.72725650,0
2025-02-22 07:00:00,96395.19000000,96511.93000000,96288.09000000,96288.09,316.89443000,1740211199999,30561057.54326200,52633,126.15921000,12168722.80506620,0
2025-02-22 08:00:00,96288.09000000,96348.60000000,96159.01000000,96219.8,439.13440000,1740214799999,42256364.01334420,59781,159.47874000,15346365.63505190,0
2025-02-22 09:00:00,96219.81000000,96529.79000000,96151.00000000,96493.95,763.64740000,1740218399999,73572172.76866420,77734,378.18489000,36444397.53105300,0
2025-02-22 10:00:00,96493.96000000,96583.70000000,96437.24000000,96500.16,488.18431000,1740221999999,47120736.37810550,78543,259.23822000,25022696.42299000,0
2025-02-22 11:00:00,96500.17000000,96611.53000000,96500.16000000,96580.0,368.66866000,1740225599999,35597028.63937780,50251,208.36183000,20118618.53584320,0
2025-02-22 12:00:00,96580.00000000,96980.00000000,96575.00000000,96823.94,584.35002000,1740229199999,56540228.86681540,81122,313.39298000,30328266.04009820,0
2025-02-22 13:00:00,96823.94000000,96916.83000000,96523.98000000,96566.03,506.64162000,1740232799999,49005784.39760110,91426,156.33893000,15125132.66770500,0
2025-02-22 14:00:00,96566.04000000,96716.71000000,96498.27000000,96535.9,599.34114000,1740236399999,57895811.39813630,58033,257.38911000,24864086.78864680,0
2025-02-22 15:00:00,96535.91000000,96708.43000000,96485.37000000,96592.0,600.52191000,1740239999999,58004445.70985080,64094,280.55412000,27099052.09700290,0
2025-02-22 16:00:00,96592.01000000,96811.03000000,96455.00000000,96504.01,677.72506000,1740243599999,65527040.74987700,103095,299.81911000,28993452.09399790,0
2025-02-22 17:00:00,96504.01000000,96685.99000000,96476.00000000,96639.38,477.95750000,1740247199999,46166884.67012640,59153,329.31334000,31809929.51188610,0
2025-02-22 18:00:00,96639.39000000,96823.53000000,96415.09000000,96449.99,543.04760000,1740250799999,52495335.31045170,58768,237.48017000,22961638.32103020,0
2025-02-22 19:00:00,96449.98000000,96645.00000000,96345.49000000,96639.99,607.21529000,1740254399999,58578231.66036610,57429,185.87326000,17937227.40419450,0
2025-02-22 20:00:00,96640.00000000,96645.00000000,96508.00000000,96578.01,231.41537000,1740257999999,22350869.19115730,40622,108.56288000,10485485.62103850,0
2025-02-22 21:00:00,96578.01000000,96677.69000000,96527.20000000,96658.57,257.60903000,1740261599999,24883043.92485710,36393,183.56446000,17732481.93771330,0
2025-02-22 22:00:00,96658.57000000,96700.00000000,96603.77000000,96634.06,206.03183000,1740265199999,19912658.18795420,30579,86.74219000,8382985.65925670,0
2025-02-22 23:00:00,96634.06000000,96658.40000000,96472.22000000,96551.01,273.79955000,1740268799999,26444655.22980900,54109,147.25018000,14221699.65037290,0
2025-02-23 00:00:00,96551.01000000,96650.00000000,96492.00000000,96643.46,317.52544000,1740272399999,30657837.35439030,49423,151.65549000,14642255.49307460,0
2025-02-23 01:00:00,96643.47000000,96643.47000000,96355.17000000,96452.83,372.84935000,1740275999999,35971152.32482950,36578,89.33083000,8618160.62897750,0
2025-02-23 02:00:00,96452.83000000,96500.00000000,96387.24000000,96410.27,302.49628000,1740279599999,29171657.42203370,38119,133.65971000,12888724.76705940,0
2025-02-23 03:00:00,96410.28000000,96566.04000000,96371.95000000,96414.0,333.76565000,1740283199999,32201897.56111230,56022,115.57433000,11150554.03066680,0
2025-02-23 04:00:00,96414.00000000,96520.00000000,96377.35000000,96395.88,214.54975000,1740286799999,20687849.00395170,39814,88.34902000,8519844.76137180,0
2025-02-23 05:00:00,96395.88000000,96406.45000000,96278.11000000,96306.44,232.93057000,1740290399999,22439511.54120290,20701,65.05264000,6267413.18994210,0
