timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-01-16 02:00:00,100082.35000000,100112.00000000,99471.48000000,99637.77,872.45982000,1736996399999,87038002.10483500,116010,307.82228000,30705428.44863840,0
2025-01-16 03:00:00,99637.78000000,99848.00000000,99170.00000000,99478.03,867.71480000,1736999999999,86329472.04184540,116500,344.42591000,34273813.34962490,0
2025-01-16 04:00:00,99478.04000000,99698.70000000,99478.03000000,99610.0,463.39979000,1737003599999,46159035.48771100,48086,191.18503000,19042566.41903920,0
2025-01-16 05:00:00,99610.00000000,99613.99000000,99355.23000000,99382.11,404.77978000,1737007199999,40265798.31028820,43716,138.59325000,13786450.05755310,0
2025-01-16 06:00:00,99382.11000000,99921.86000000,99322.19000000,99801.23,700.10006000,1737010799999,69792078.42248160,63329,451.94026000,45055961.11471210,0
2025-01-16 07:00:00,99801.22000000,99850.00000000,99650.33000000,99799.99,403.57875000,1737014399999,40250766.50111690,49227,201.08483000,20054355.74766690,0
2025-01-16 08:00:00,99800.00000000,99820.00000000,98617.55000000,98955.8,1465.06662000,1737017999999,145204404.51665350,129878,589.68579000,58477904.56783520,0
2025-01-16 09:00:00,98955.81000000,99315.00000000,98649.41000000,99152.93,1255.33253000,1737021599999,124172417.47902220,100316,673.03802000,66585978.37748080,0
2025-01-16 10:00:00,99152.93000000,99405.74000000,99122.07000000,99214.25,459.21815000,1737025199999,45588772.61155980,55697,258.70285000,25683672.13916390,0
2025-01-16 11:00:00,99214.26000000,99333.24000000,98699.99000000,99158.71,1044.87874000,1737028799999,103457591.35536840,131213,515.62451000,51051603.61052300,0
2025-01-16 12:00:00,99158.70000000,99517.93000000,98886.95000000,99392.09,860.82336000,1737032399999,85467610.52241990,145860,472.93408000,46957262.37313880,0
2025-01-16 13:00:00,99392.09000000,99461.93000000,98777.87000000,99084.04,1485.77569000,1737035999999,147230046.22985000,255326,746.40585000,73960362.17246810,0
2025-01-16 14:00:00,99084.05000000,99424.96000000,97489.74000000,97618.89,3024.86460000,1737039599999,297263589.72033700,366598,1403.81873000,137986569.32869630,0
2025-01-16 15:00:00,97618.88000000,99299.00000000,97335.13000000,99296.17,2581.46637000,1737043199999,253300259.36117440,386530,1432.55655000,140602372.90307810,0
2025-01-16 16:00:00,99296.17000000,99873.37000000,99079.05000000,99346.39,2045.22890000,1737046799999,203483062.40373570,320473,1029.40060000,102436895.88477160,0
2025-01-16 17:00:00,99346.39000000,100361.54000000,99178.30000000,99838.54,1379.66956000,1737050399999,137728663.12129280,246008,726.26499000,72486011.84087420,0
2025-01-16 18:00:00,99838.55000000,100070.80000000,99260.45000000,99584.24,909.60548000,1737053999999,90606605.59873450,156432,424.02976000,42231662.22733530,0
2025-01-16 19:00:00,99584.23000000,100448.72000000,99408.00000000,100417.2,1011.21215000,1737057599999,101124884.12898720,129711,504.44708000,50465359.62391390,0
2025-01-16 20:00:00,100417.20000000,100641.99000000,100256.85000000,100343.99,1507.69777000,1737061199999,151486682.89631840,187514,705.71869000,70911512.78072900,0
2025-01-16 21:00:00,100344.00000000,100399.33000000,99717.60000000,100156.98,861.92090000,1737064799999,86236997.14774160,113563,341.37723000,34155740.23977670,0
2025-01-16 22:00:00,100156.98000000,100156.98000000,99377.00000000,99838.25,543.57901000,1737068399999,54208660.79397390,80578,215.12580000,21444844.66899450,0
2025-01-16 23:00:00,99838.25000000,100115.87000000,99746.00000000,99987.3,659.90147000,1737071999999,65961220.23118480,88346,357.51385000,35736361.41805940,0
2025-01-17 00:00:00,99987.30000000,100434.96000000,99950.77000000,100120.58,733.49266000,1737075599999,73481316.85657900,95446,372.61240000,37328177.84679910,0
2025-01-17 01:00:00,100120.58000000,101833.28000000,100050.00000000,101659.8,3129.03705000,1737079199999,316540448.75447480,256937,1877.40129000,189844127.46101650,0
2025-01-17 02:00:00,101659.80000000,102148.13000000,100780.54000000,101100.0,2269.38304000,1737082799999,230747638.60544690,251881,1285.24823000,130738424.54896060,0
2025-01-17 03:00:00,101100.00000000,101271.74000000,100943.77000000,101051.73,759.63139000,1737086399999,76788176.96649470,91009,384.57729000,38876074.99584660,0
2025-01-17 04:00:00,101051.73000000,101490.78000000,100952.10000000,101481.29,685.45637000,1737089999999,69347067.31335370,76873,413.89195000,41879007.14260560,0
2025-01-17 05:00:00,101481.28000000,101782.02000000,101301.40000000,101334.05,905.85684000,1737093599999,91989101.60402870,88916,418.92938000,42555964.67323780,0
2025-01-17 06:00:00,101334.06000000,101586.96000000,101302.60000000,101408.99,413.87668000,1737097199999,41985748.49036120,52083,170.28018000,17274587.48513210,0
2025-01-17 07:00:00,101409.00000000,101899.49000000,101401.00000000,101440.5,1193.29541000,1737100799999,121219738.75169630,92738,621.49706000,63130338.33068450,0
2025-01-17 08:00:00,101440.51000000,102220.14000000,101439.77000000,102136.01,1964.78851000,1737104399999,200206375.89538950,137687,1216.86616000,124005537.31140000,0
2025-01-17 09:00:00,102136.00000000,102288.00000000,101743.19000000,101861.26,1177.21807000,1737107999999,120113686.77865610,119751,627.77593000,64057864.92296950,0
2025-01-17 10:00:00,101861.26000000,102581.45000000,101794.14000000,102321.53,1549.58944000,1737111599999,158432566.02106260,142126,910.30908000,93076231.65164380,0
2025-01-17 11:00:00,102321.54000000,102443.50000000,102082.64000000,102237.6,688.88715000,1737115199999,70447936.57611390,81858,298.96385000,30574993.96935920,0
2025-01-17 12:00:00,102237.60000000,102959.66000000,102195.90000000,102745.69,1367.64014000,1737118799999,140364352.85703170,128233,764.42977000,78449567.31025520,0
2025-01-17 13:00:00,102745.68000000,102980.00000000,102422.45000000,102474.14,1091.04308000,1737122399999,112027743.71268910,131905,518.03423000,53189913.54565920,0
2025-01-17 14:00:00,102474.14000000,103395.47000000,102279.41000000,103378.95,2867.39252000,1737125999999,294844195.58411860,326996,1585.07510000,163047902.49277920,0
2025-01-17 15:00:00,103379.23000000,104254.19000000,103285.79000000,104000.0,3972.29934000,1737129599999,412636102.28774170,395026,2165.28225000,224924307.04778050,0
2025-01-17 16:00:00,104000.00000000,105000.00000000,103841.18000000,104972.81,3081.02614000,1737133199999,322096884.89792850,274460,1723.16735000,180123145.20078200,0
2025-01-17 17:00:00,104972.81000000,105269.24000000,104025.49000000,104125.46,2634.44109000,1737136799999,275835323.15776370,255879,1118.33614000,117141424.88369200,0
2025-01-17 18:00:00,104125.46000000,104946.01000000,104039.05000000,104835.68,1307.73288000,1737140399999,136739853.02849490,167101,655.38176000,68517154.51897540,0
2025-01-17 19:00:00,104835.68000000,105865.22000000,104684.21000000,105834.93,2313.65354000,1737143999999,243896792.37655040,219206,1284.90529000,135448916.02962280,0
2025-01-17 20:00:00,105834.93000000,105847.02000000,104539.18000000,104692.7,2246.47712000,1737147599999,236380663.68628280,221885,1058.07425000,111315089.60699870,0
2025-01-17 21:00:00,104692.70000000,105041.05000000,104462.02000000,104604.49,1431.12357000,1737151199999,149891805.73022320,122733,613.01223000,64204249.31938930,0
2025-01-17 22:00:00,104604.49000000,104694.42000000,104204.00000000,104410.39,838.35441000,1737154799999,87593406.05551530,90221,374.43232000,39119449.81165930,0
2025-01-17 23:00:00,104410.40000000,104526.32000000,104065.25000000,104077.48,550.15648000,1737158399999,57387059.48704950,65957,214.72951000,22400843.09759730,0
2025-01-18 00:00:00,104077.47000000,104656.87000000,104075.34000000,104656.87,638.77711000,1737161999999,66645241.64421560,86544,354.00547000,36934772.10282700,0
2025-01-18 01:00:00,104656.87000000,104656.87000000,104082.19000000,104268.14,833.43737000,1737165599999,86987700.07909570,95346,304.45654000,31779939.04910050,0
2025-01-18 02:00:00,104268.14000000,104500.00000000,104259.98000000,104327.98,432.64650000,1737169199999,45162194.61257700,56840,153.99095000,16073861.31872350,0
2025-01-18 03:00:00,104327.99000000,104479.31000000,103000.25000000,103559.82,1613.96460000,1737172799999,167386345.97148840,180763,636.00006000,65965787.30230650,0
2025-01-18 04:00:00,103559.82000000,103726.23000000,102666.55000000,103599.27,1465.98462000,1737176399999,151342471.47075540,156810,721.90496000,74512981.17844300,0
2025-01-18 05:00:00,103599.27000000,103771.21000000,102818.00000000,102829.27,1378.08470000,1737179999999,142486174.54468610,161362,585.34669000,60542407.10637170,0
2025-01-18 06:00:00,102829.27000000,103636.91000000,102822.16000000,103440.39,1129.47925000,1737183599999,116659436.54988300,136394,602.13289000,62185621.22800290,0
2025-01-18 07:00:00,103440.39000000,103488.90000000,102602.48000000,102821.75,963.58283000,1737187199999,99224995.14027700,113363,422.49185000,43514920.52020230,0
2025-01-18 08:00:00,102821.75000000,103344.70000000,102277.55000000,103272.0,1495.73398000,1737190799999,153687375.44691780,184604,757.08619000,77820562.20499510,0
2025-01-18 09:00:00,103271.99000000,103455.89000000,103059.11000000,103159.29,744.01579000,1737194399999,76829082.64080760,108721,322.09092000,33259980.11232710,0
2025-01-18 10:00:00,103159.29000000,103294.35000000,102828.95000000,103184.64,905.13882000,1737197999999,93284278.94144030,141334,460.88280000,47501371.46321120,0
2025-01-18 11:00:00,103184.64000000,103883.01000000,102932.01000000,103589.29,969.22689000,1737201599999,100273223.30841300,134923,520.96012000,53898835.35008860,0
2025-01-18 12:00:00,103589.29000000,104035.28000000,103372.08000000,103457.34,851.81122000,1737205199999,88311349.88491570,124468,437.57328000,45379838.77310440,0
2025-01-18 13:00:00,103457.34000000,104395.92000000,103107.65000000,104365.81,1163.74718000,1737208799999,120789371.10436770,144985,679.22778000,70534962.40954230,0
2025-01-18 14:00:00,104365.81000000,104562.50000000,103722.00000000,103993.03,1347.04684000,1737212399999,140271691.24374090,173556,647.12049000,67391629.04374220,0
2025-01-18 15:00:00,103993.02000000,104988.88000000,103761.05000000,104568.96,1639.57277000,1737215999999,171164062.45831700,240966,824.54152000,86104931.59563910,0
2025-01-18 16:00:00,104568.96000000,104719.29000000,103156.02000000,103253.66,1948.60197000,1737219599999,202562765.04981120,332468,819.01022000,85158174.70411790,0
2025-01-18 17:00:00,103253.65000000,104207.97000000,103253.65000000,103826.16,805.95293000,1737223199999,83686684.38649890,184411,425.29103000,44156012.95807860,0
2025-01-18 18:00:00,103826.16000000,104395.92000000,103779.76000000,104084.74,860.07852000,1737226799999,89515051.78975850,139308,439.90178000,45784120.79975650,0
2025-01-18 19:00:00,104084.74000000,104486.93000000,104080.71000000,104382.01,582.52230000,1737230399999,60748023.90664960,114185,271.15951000,28275091.11654880,0
2025-01-18 20:00:00,104382.00000000,104488.00000000,103765.44000000,104035.42,778.47913000,1737233999999,81000919.81943530,120106,359.39505000,37405599.12455370,0
2025-01-18 21:00:00,104035.42000000,104276.34000000,103878.87000000,103889.29,607.34292000,1737237599999,63204887.00994290,96614,261.50984000,27216180.15000760,0
2025-01-18 22:00:00,103888.96000000,104307.00000000,103860.91000000,104291.3,418.18245000,1737241199999,43532836.45476270,60946,223.89130000,23311819.27587550,0
2025-01-18 23:00:00,104291.30000000,104750.00000000,104291.30000000,104556.23,734.41929000,1737244799999,76765955.92076800,114145,377.54150000,39461529.48724590,0
2025-01-19 00:00:00,104556.23000000,104556.23000000,104108.00000000,104108.0,631.78323000,1737248399999,65908843.79344800,87514,267.46925000,27905293.42510980,0
2025-01-19 01:00:00,104108.01000000,104684.22000000,104013.51000000,104486.83,531.90385000,1737251999999,55520660.29367250,87860,292.77985000,30561240.61241260,0
2025-01-19 02:00:00,104486.83000000,105458.55000000,104486.83000000,104877.96,1271.86533000,1737255599999,133587857.12601920,139433,685.05866000,71954686.72788680,0
2025-01-19 03:00:00,104877.97000000,105183.51000000,104560.00000000,104984.01,835.78191000,1737259199999,87642662.82740480,103208,422.05728000,44254408.89391960,0
2025-01-19 04:00:00,104984.01000000,105267.67000000,104676.48000000,105032.03,1179.37159000,1737262799999,123828452.34074050,164177,607.00868000,63729891.24795060,0
2025-01-19 05:00:00,105032.04000000,105131.70000000,104191.19000000,105116.52,1200.22558000,1737266399999,125640011.91872200,136972,561.18670000,58751760.03778560,0
2025-01-19 06:00:00,105116.51000000,105634.78000000,105030.00000000,105568.29,1208.28488000,1737269999999,127259522.08925150,96595,755.14773000,79544041.40435780,0
2025-01-19 07:00:00,105568.29000000,105594.63000000,104960.26000000,105167.12,1197.63117000,1737273599999,126028011.74497570,129290,477.02232000,50206047.26765400,0
2025-01-19 08:00:00,105167.11000000,105167.12000000,104305.36000000,104428.24,1601.61344000,1737277199999,167624555.00475440,189242,761.20217000,79673847.86867060,0
2025-01-19 09:00:00,104428.23000000,105496.03000000,103450.69000000,105299.81,3235.23023000,1737280799999,337651044.82466370,379382,1603.18165000,167448717.56147420,0
2025-01-19 10:00:00,105299.81000000,105299.81000000,104405.13000000,104823.86,1399.66861000,1737284399999,146774237.29173290,186168,649.87328000,68138127.31352740,0
2025-01-19 11:00:00,104823.86000000,105350.00000000,104209.56000000,104363.23,1659.36186000,1737287999999,173884933.58905560,209983,702.16161000,73619376.53989180,0
2025-01-19 12:00:00,104363.24000000,105040.30000000,104300.75000000,104936.54,1376.12368000,1737291599999,144018307.94276570,215737,652.95577000,68337544.88591800,0
2025-01-19 13:00:00,104936.54000000,105321.87000000,104850.58000000,104964.71,1148.03736000,1737295199999,120657805.57954700,158328,519.88774000,54642481.19331590,0
2025-01-19 14:00:00,104964.72000000,105706.48000000,104789.60000000,105160.0,1991.10223000,1737298799999,209314798.02542110,267852,1006.80587000,105842295.36019920,0
2025-01-19 15:00:00,105159.99000000,105247.40000000,104500.01000000,104936.35,1510.85148000,1737302399999,158391715.26906250,165097,656.13559000,68796332.74922510,0
2025-01-19 16:00:00,104936.35000000,105228.27000000,104725.68000000,104963.11,850.57647000,1737305999999,89275194.99391740,93514,460.95607000,48382288.54021840,0
2025-01-19 17:00:00,104963.11000000,105148.42000000,104520.01000000,105115.8,900.94794000,1737309599999,94372828.13677230,101849,489.14679000,51244655.48189430,0
2025-01-19 18:00:00,105115.80000000,105250.00000000,104902.27000000,105042.9,605.10250000,1737313199999,63593143.64328080,79426,317.44543000,33359464.55498110,0
2025-01-19 19:00:00,105042.90000000,106200.74000000,104967.66000000,106200.0,1223.16865000,1737316799999,129140880.68555520,124066,803.19149000,84828438.72058380,0
2025-01-19 20:00:00,106200.00000000,106422.43000000,105486.00000000,106275.49,1629.00774000,1737320399999,172798442.46302280,204906,795.40440000,84376254.18027740,0
2025-01-19 21:00:00,106275.49000000,106368.33000000,103684.21000000,103684.44,3593.34084000,1737323999999,376052161.71496020,440217,1638.10665000,171420708.25974550,0
